Key,brazilian
vehicleChargergreen2placeableDesc,Clássico...
vehicleChargergreenplaceable,Carregador
vehicleChargergreenplaceableDesc,Clássico...
vehicleChargerorange,Carregador
vehicleChargerorange2,Carregador
vehicleChargerorange2placeable,Carregador
vehicleChargerorange2placeableDesc,Clássico...
vehicleChargerorangeplaceable,Carregador
vehicleChargerorangeplaceableDesc,Clássico...
vehicleChargerrust,Carregador
vehicleChargerrust2,Carregador
vehicleChargerrust2placeable,Carregador
vehicleChargerrust2placeableDesc,Clássico...
vehicleChargerrustplaceable,Carregador
vehicleChargerrustplaceableDesc,Clássico...
vehicleChargerteal,Carregador
vehicleChargerteal2,Carregador
vehicleChargerteal2placeable,Carregador
vehicleChargerteal2placeableDesc,Clássico...
vehicleChargertealplaceable,Carregador
vehicleChargertealplaceableDesc,Clássico...
vehicleChargeryellow,Carregador
vehicleChargeryellow2,Carregador
vehicleChargeryellow2placeable,Carregador
vehicleChargeryellow2placeableDesc,Clássico...
vehicleChargeryellowplaceable,Carregador
vehicleChargeryellowplaceableDesc,Clássico...
vehicleCruiser,Cruzador
vehicleCruiser2,Cruzador
vehicleCruiser2placeable,Cruzador desbotado
vehicleCruiser2placeableDesc,Um cruzador personalizado. Doce!
vehicleCruiserbars,Guiador Cruiser
vehicleCruiserbarsDesc,Você pode precisar disso.
vehicleCruiserbarsSchematic,Esquema do guiador Cruiser
vehicleCruiserChassis,Chassi do Cruzador
vehicleCruiserChassisDesc,O começo de algo...incrível!
vehicleCruiserChassisSchematic,Esquema do chassi do cruzador
vehicleCruiserplaceable,Cruzador
vehicleCruiserplaceableDesc,Um cruzador personalizado. Doce!
vehicleDirtBike,Bicicleta suja
vehicleDirtBikeChassis,Chassi de bicicleta suja
vehicleDirtBikeChassisDesc,O começo de algo...incrível!
vehicleDirtBikeChassisSchematic,Esquema do chassi da bicicleta suja
vehicleDirtBikeParts,Peças para bicicletas sujas
vehicleDirtBikePartsDesc,Você pode precisar disso.
vehicleDirtBikePartsSchematic,Esquema de peças de bicicleta suja
vehicleDirtBikeplaceable,Bicicleta suja
vehicleDirtBikeplaceableDesc,Uma bicicleta suja. E não há vizinhos para reclamar disso. Doce!
vehicleDuster,Espanador
vehicleDusteraccessories,Acessórios para espanador
vehicleDusteraccessoriesDesc,Peças necessárias para fabricar o Duster.
vehicleDusteraccessoriesSchematic,Esquema de acessórios do espanador
vehicleDusterchassis,Chassi espanador
vehicleDusterchassisDesc,Peças necessárias para fabricar o Duster.
vehicleDusterchassisSchematic,Esquema do chassi do Duster
vehicleDusterplaceable,Espanador
vehicleDusterplaceableDesc,Parece que deveria voar...
vehicleGNXaccessories,Corpo GNX
vehicleGNXaccessoriesDesc,Peças necessárias para fabricar o GNX.
vehicleGNXaccessoriesSchematic,Esquema do Corpo GNX
vehicleGNXBlack,GNX
vehicleGNXBlackplaceable,GNX Preto
vehicleGNXBlackplaceableDesc,Navegue pelo deserto com estilo!
vehicleGNXchassis,Chassi GNX
vehicleGNXchassisDesc,Peças necessárias para fabricar o GNX.
vehicleGNXchassisSchematic,Esquema do chassi GNX
vehicleGNXRed,GNX
vehicleGNXRedplaceable,GNX Vermelho
vehicleGNXRedplaceableDesc,Navegue pelo deserto com estilo!
vehicleGolfCart,Carrinho de golfe
vehicleGolfCartaccessories,Acessórios para carrinho de golfe
vehicleGolfCartaccessoriesDesc,Peças necessárias para fabricar o carrinho de golfe.
vehicleGolfCartaccessoriesSchematic,Esquema de acessórios para carrinho de golfe
vehicleGolfCartchassis,Chassi de carrinho de golfe
vehicleGolfCartchassisDesc,Peças necessárias para fabricar o carrinho de golfe.
vehicleGolfCartchassisSchematic,Esquema do chassi do carrinho de golfe
vehicleGolfCartplaceable,Carrinho de golfe
vehicleGolfCartplaceableDesc,"Pode não ser muito, mas é melhor do que caminhar!"
vehicleHotRod1,Hot-Rod
vehicleHotRod1placeable,Hot-Rod
vehicleHotRod1placeableDesc,Um hot rod personalizado.
vehicleHotRod2,Hot-Rod
vehicleHotRod2placeable,Hot-Rod
vehicleHotRod2placeableDesc,Um hot rod personalizado.
vehicleHotRod3,Hot-Rod
vehicleHotRod3placeable,Hot-Rod
vehicleHotRod3placeableDesc,Um hot rod personalizado.
vehicleHotRod4,Hot-Rod
vehicleHotRod4placeable,Hot-Rod
vehicleHotRod4placeableDesc,Um hot rod personalizado.
vehicleHotRod5,Hot-Rod
vehicleHotRod5placeable,Hot-Rod
vehicleHotRod5placeableDesc,Um hot rod personalizado.
vehicleHotRod6,Hot-Rod
vehicleHotRod6placeable,Hot-Rod
vehicleHotRod6placeableDesc,Um hot rod personalizado.
vehicleHotRodaccessories,Acessórios para hot rods
vehicleHotRodaccessoriesDesc,Peças necessárias para fabricar o Hot Rod.
vehicleHotRodaccessoriesSchematic,Esquema de acessórios de hot rod
vehicleHotRodchassis,Chassi Hot Rod
vehicleHotRodchassisDesc,Peças necessárias para fabricar o Hot Rod.
vehicleHotRodchassisSchematic,Esquema do chassi do Hot Rod
vehicleHumvee,Humvee
vehicleHumveebody,Corpo Humvee
vehicleHumveebodyDesc,Peças necessárias para fabricar o Humvee.
vehicleHumveebodySchematic,Esquema do corpo do Humvee
vehicleHumveechassis,Chassi Humvee
vehicleHumveechassisDesc,Peças necessárias para fabricar o Humvee.
vehicleHumveechassisSchematic,Esquema do chassi do Humvee
vehicleHumveeplaceable,Humvee
vehicleHumveeplaceableDesc,Excedente militar no seu melhor!
vehicleHumveeTopless,Humvee
vehicleHumveeToplessplaceable,Humvee (topless)
vehicleHumveeToplessplaceableDesc,Excedente militar no seu melhor!
vehicleJunker,Junker
vehicleJunker2,Junker
vehicleJunker2placeable,Junker Roxo
vehicleJunker2placeableDesc,Uma bicicleta personalizada antiga.
vehicleJunkerbars,Guiador Junker
vehicleJunkerbarsDesc,Você pode precisar disso.
vehicleJunkerbarsSchematic,Esquema do guiador Junker
vehicleJunkerChassis,Chassi Junker
vehicleJunkerChassisDesc,O começo de algo...incrível!
vehicleJunkerChassisSchematic,Esquema do chassi Junker
vehicleJunkerplaceable,Junker
vehicleJunkerplaceableDesc,Uma bicicleta personalizada antiga.
vehicleLawnTractor,Trator de gramado
vehicleLawnTractorAccessories,Acessórios para tratores de gramado
vehicleLawnTractorAccessoriesDesc,Uma peça usada para fabricar um trator de gramado. Desbloqueado por [CCFF99]Habilidade de fabricação de veículos nível 15[-].
vehicleLawnTractorAccessoriesSchematic,Esquema de acessórios para trator de gramado
vehicleLawnTractorChassis,Chassi do trator de gramado
vehicleLawnTractorChassisDesc,Uma peça usada para fabricar um trator de gramado. Desbloqueado por [CCFF99]Habilidade de fabricação de veículos nível 15[-].
vehicleLawnTractorChassisSchematic,Esquema do chassi do trator de gramado
vehicleLawnTractorPlaceable,Trator de gramado
vehicleLMTV,LMTV
vehicleLMTVbody,Corpo LMTV
vehicleLMTVbodyDesc,Peças necessárias para fabricar o LMTV.
vehicleLMTVbodySchematic,Esquema do corpo LMTV
vehicleLMTVchassis,Chassi LMTV
vehicleLMTVchassisDesc,Peças necessárias para fabricar o LMTV.
vehicleLMTVchassisSchematic,Esquema do chassi LMTV
vehicleLMTVplaceable,LMTV
vehicleLMTVplaceableDesc,Veículo de transporte militar. Comporta 6 pessoas.
vehicleMarauder,Saqueador
vehicleMarauderaccessories,Acessórios para saqueadores
vehicleMarauderaccessoriesDesc,Peças necessárias para fabricar o Maroto.
vehicleMarauderaccessoriesSchematic,Esquema de acessórios do Marauder
vehicleMarauderblack,Saqueador
vehicleMarauderblackplaceable,Saqueador
vehicleMarauderblackplaceableDesc,Esses zumbis vão ficar com inveja desse passeio!
vehicleMarauderchassis,Chassi do Saqueador
vehicleMarauderchassisDesc,Peças necessárias para fabricar o Maroto.
vehicleMarauderchassisSchematic,Esquema do chassi do Marauder
vehicleMarauderplaceable,Saqueador
vehicleMarauderplaceableDesc,Esses zumbis vão ficar com inveja desse passeio!
vehicleMD500,MD-500
vehicleMD500accessories,Acessórios MD-500
vehicleMD500accessoriesDesc,Peças necessárias para fabricar o MD-500.
vehicleMD500accessoriesSchematic,Esquema de Acessórios MD-500
vehicleMD500chassis,Chassi MD-500
vehicleMD500chassisDesc,Peças necessárias para fabricar o MD-500.
vehicleMD500chassisSchematic,Esquema do chassi MD-500
vehicleMD500placeable,MD-500
vehicleMD500placeableDesc,Eles não podem te matar se não puderem bater em você!
vehiclemoddedPlaceableGroupDesc,Este veículo foi modificado de alguma forma. Ele pode ser colocado no mundo como um bloco usando a ação secundária.
vehicleMRAP,MRAP
vehicleMRAP2,MRAP
vehicleMRAP2placeable,MRAP
vehicleMRAP2placeableDesc,Um veículo militar MRAP. O que mais você poderia querer?
vehicleMRAPaccessories,Acessórios MRAP
vehicleMRAPaccessoriesDesc,Acessórios necessários para criar o MRAP.
vehicleMRAPaccessoriesSchematic,Esquema de acessórios MRAP
vehicleMRAPparts,Peças MRAP
vehicleMRAPpartsDesc,Peças necessárias para fabricar o MRAP.
vehicleMRAPpartsSchematic,Esquema de peças MRAP
vehicleMRAPplaceable,MRAP
vehicleMRAPplaceableDesc,Um veículo militar MRAP. O que mais você poderia querer?
vehicleNova,Nova
vehicleNovaaccessories,Nova Acessórios
vehicleNovaaccessoriesDesc,Peças necessárias para fabricar a Nova.
vehicleNovaaccessoriesSchematic,Esquema de Acessórios Nova
vehicleNovablack,Nova Negra
vehicleNovablackplaceable,Nova Negra
vehicleNovablackplaceableDesc,Clássico...
vehicleNovachassis,Chassi Nova
vehicleNovachassisDesc,Peças necessárias para fabricar a Nova.
vehicleNovachassisSchematic,Esquema do chassi Nova
vehicleNovaplaceable,Nova
vehicleNovaplaceableDesc,Clássico...
vehicleNovared,Nova Tinta
vehicleNovaredplaceable,Nova Tinta
vehicleNovaredplaceableDesc,Clássico...
vehicleOldSemi,Semi Antigo
vehicleOldSemibody,Semi Corpo Velho
vehicleOldSemibodyDesc,Peças necessárias para fabricar o Old Semi.
vehicleOldSemibodySchematic,Esquema semicorpo antigo
vehicleOldSemichassis,Semi Chassi Antigo
vehicleOldSemichassisDesc,Peças necessárias para fabricar o Old Semi.
vehicleOldSemichassisSchematic,Esquema antigo do semichassi
vehicleOldSemiplaceable,Semi Antigo
vehicleOldSemiplaceableDesc,"É melhor você tomar cuidado onde pisa, Arlene!"
vehiclePickup,Escolher
vehiclePickupaccessories,Acessórios de coleta
vehiclePickupaccessoriesDesc,Peças necessárias para fabricar o Pickup.
vehiclePickupaccessoriesSchematic,Esquema de acessórios de captação
vehiclePickupchassis,Chassi de captação
vehiclePickupchassisDesc,Peças necessárias para fabricar o Pickup.
vehiclePickupchassisSchematic,Esquema do chassi do captador
vehiclePickupplaceable,Escolher
vehiclePickupplaceableDesc,Deixe aqueles zeds com inveja com este caminhão estiloso!
vehicleRat,Rato
vehicleRat2,Rato
vehicleRat2placeable,Rato Vermelho
vehicleRat2placeableDesc,Uma bicicleta Rat personalizada.
vehicleRatbars,Guiador de rato
vehicleRatbarsDesc,Você pode precisar disso.
vehicleRatbarsSchematic,Esquema do guidão de rato
vehicleRatChassis,Chassi de rato
vehicleRatChassisDesc,O começo de algo...incrível!
vehicleRatChassisSchematic,Esquema do chassi do rato
vehicleRatplaceable,Rato
vehicleRatplaceableDesc,Uma bicicleta Rat personalizada.
vehicleSHERP,XERPE
vehicleSHERPaccessories,Acessórios SHERP
vehicleSHERPaccessoriesDesc,Peças necessárias para fabricar o SHERP.
vehicleSHERPaccessoriesSchematic,Esquema de acessórios SHERP
vehicleSHERPchassis,Chassi SHERP
vehicleSHERPchassisDesc,Peças necessárias para fabricar o SHERP.
vehicleSHERPchassisSchematic,Esquema do chassi SHERP
vehicleSHERPplaceable,XERPE
vehicleSHERPplaceableDesc,Um veículo offroad personalizado.
vehicleStallionaccessories,Acessórios para garanhão
vehicleStallionaccessoriesDesc,Peças necessárias para fabricar o Garanhão.
vehicleStallionaccessoriesSchematic,Esquema de acessórios para garanhão
vehicleStallionblue,Garanhão
vehicleStallionblueplaceable,Garanhão Azul
vehicleStallionblueplaceableDesc,Clássico...
vehicleStallionchassis,Chassi do Garanhão
vehicleStallionchassisDesc,Peças necessárias para fabricar o Garanhão.
vehicleStallionchassisSchematic,Esquema do chassi do garanhão
vehicleStalliongreen,Garanhão
vehicleStalliongreenplaceable,Garanhão Verde
vehicleStalliongreenplaceableDesc,Clássico...
vehicleStallionred,Garanhão
vehicleStallionredplaceable,Garanhão Vermelho
vehicleStallionredplaceableDesc,Clássico...
vehicleStallionwhite,Garanhão
vehicleStallionwhiteplaceable,Garanhão Branco
vehicleStallionwhiteplaceableDesc,Clássico...
vehicleUAZ452,UAZ 452
vehicleUAZ452chassis,Chassi UAZ 452
vehicleUAZ452chassisDesc,Peças necessárias para fabricar o UAZ 452.
vehicleUAZ452chassisSchematic,Esquema do chassi UAZ 452
vehicleUAZ452placeable,UAZ 452
vehicleUAZ452placeableDesc,Misture-se perfeitamente com o apocalipse!
vehicleUH60,UH-60
vehicleUH60accessories,Acessórios UH-60
vehicleUH60accessoriesDesc,Peças necessárias para fabricar o UH-60.
vehicleUH60accessoriesSchematic,Esquema de Acessórios UH-60
vehicleUH60chassis,Chassi UH-60
vehicleUH60chassisDesc,Peças necessárias para fabricar o UH-60.
vehicleUH60chassisSchematic,Esquema do chassi UH-60
vehicleUH60placeable,UH-60
vehicleUH60placeableDesc,Eles não podem te matar se não puderem bater em você!
vehicleWillyJeep,Jipe Willy
vehicleWillyJeepBlack,Jipe Willy (preto)
vehicleWillyJeepBlackplaceable,Jipe Willy (preto)
vehicleWillyJeepBlackplaceableDesc,"Se sobreviveu à Segunda Guerra Mundial, certamente pode lidar com isso!"
vehicleWillyJeepBlue,Jipe Willy (azul)
vehicleWillyJeepBlueplaceable,Jipe Willy (azul)
vehicleWillyJeepBlueplaceableDesc,"Se sobreviveu à Segunda Guerra Mundial, certamente pode lidar com isso!"
vehicleWillyJeepGreen,Jipe Willy (Verde)
vehicleWillyJeepGreenplaceable,Jipe Willy (Verde)
vehicleWillyJeepGreenplaceableDesc,"Se sobreviveu à Segunda Guerra Mundial, certamente pode lidar com isso!"
vehicleWillyJeepOrange,Jipe Willy (laranja)
vehicleWillyJeepOrangeplaceable,Jipe Willy (laranja)
vehicleWillyJeepOrangeplaceableDesc,"Se sobreviveu à Segunda Guerra Mundial, certamente pode lidar com isso!"
vehicleWillyJeepplaceable,Jipe Willy
vehicleWillyJeepplaceableDesc,"Se sobreviveu à Segunda Guerra Mundial, certamente pode lidar com isso!"
vehicleWillyJeepPurple,Jipe Willy (roxo)
vehicleWillyJeepPurpleplaceable,Jipe Willy (roxo)
vehicleWillyJeepPurpleplaceableDesc,"Se sobreviveu à Segunda Guerra Mundial, certamente pode lidar com isso!"
vehicleWillyJeepRed,Jipe Willy (vermelho)
vehicleWillyJeepRedplaceable,Jipe Willy (vermelho)
vehicleWillyJeepRedplaceableDesc,"Se sobreviveu à Segunda Guerra Mundial, certamente pode lidar com isso!"
vehicleWillyJeepTopless,Jipe Willy
vehicleWillyJeepToplessBlack,Jipe Willy (preto)
vehicleWillyJeepToplessBlackplaceable,Jipe Willy (preto)
vehicleWillyJeepToplessBlackplaceableDesc,Agora com ainda mais ação de enrolar os cabelos!
vehicleWillyJeepToplessBlue,Jipe Willy (azul)
vehicleWillyJeepToplessBlueplaceable,Jipe Willy (azul)
vehicleWillyJeepToplessBlueplaceableDesc,Agora com ainda mais ação de enrolar os cabelos!
