Key,brazilian
reqASBrawlerLevel40,"Requer Armas de Punho Nível 40"
reqASBrawlerLevel50,"Requer Armas de Punho Nível 50"
reqASBrawlerLevel60,"Requer Armas de Punho Nível 60"
reqASBrawlerLevel70,"Requer Armas de Punho Nível 70"
reqASBrawlerLevel80,"Requer Armas de Punho Nível 80"
reqASBrawlerLevel90,"Requer Armas de Punho Nível 90"
reqASConstructionMiningToolsLevel10,"Requer Ferramentas de Construção e Mineração Nível 10"
reqASConstructionMiningToolsLevel100,"Requer Ferramentas de Construção e Mineração Nível 100"
reqASConstructionMiningToolsLevel20,"Requer Ferramentas de Construção e Mineração Nível 20"
reqASConstructionMiningToolsLevel30,"Requer Ferramentas de Construção e Mineração Nível 30"
reqASConstructionMiningToolsLevel40,"Requer Ferramentas de Construção e Mineração Nível 40"
reqASConstructionMiningToolsLevel50,"Requer Ferramentas de Construção e Mineração Nível 50"
reqASConstructionMiningToolsLevel60,"Requer Ferramentas de Construção e Mineração Nível 60"
reqASConstructionMiningToolsLevel70,"Requer Ferramentas de Construção e Mineração Nível 70"
reqASConstructionMiningToolsLevel80,"Requer Ferramentas de Construção e Mineração Nível 80"
reqASConstructionMiningToolsLevel90,"Requer Ferramentas de Construção e Mineração Nível 90"
reqASConstructionToolsLevel10,"Requer Ferramentas de Corte de Madeira Nível 10"
reqASConstructionToolsLevel100,"Requer Ferramentas de Corte de Madeira Nível 100"
reqASConstructionToolsLevel20,"Requer Ferramentas de Corte de Madeira Nível 20"
reqASConstructionToolsLevel30,"Requer Ferramentas de Corte de Madeira Nível 30"
reqASConstructionToolsLevel40,"Requer Ferramentas de Corte de Madeira Nível 40"
reqASConstructionToolsLevel50,"Requer Ferramentas de Corte de Madeira Nível 50"
reqASConstructionToolsLevel60,"Requer Ferramentas de Corte de Madeira Nível 60"
reqASConstructionToolsLevel70,"Requer Ferramentas de Corte de Madeira Nível 70"
reqASConstructionToolsLevel80,"Requer Ferramentas de Corte de Madeira Nível 80"
reqASConstructionToolsLevel90,"Requer Ferramentas de Corte de Madeira Nível 90"
reqASElectricLevel10,"Requer Robótica e Bastões Nível 10"
reqASElectricLevel100,"Requer Robótica e Bastões Nível 100"
reqASElectricLevel20,"Requer Robótica e Bastões Nível 20"
reqASElectricLevel30,"Requer Robótica e Bastões Nível 30"
reqASElectricLevel40,"Requer Robótica e Bastões Nível 40"
reqASElectricLevel50,"Requer Robótica e Bastões Nível 50"
reqASElectricLevel60,"Requer Robótica e Bastões Nível 60"
reqASElectricLevel70,"Requer Robótica e Bastões Nível 70"
reqASElectricLevel80,"Requer Robótica e Bastões Nível 80"
reqASElectricLevel90,"Requer Robótica e Bastões Nível 90"
reqASJavelinLevel100,"Requer Lanças Nível 100"
reqASJavelinLevel20,"Requer Lanças Nível 20"
reqASJavelinLevel40,"Requer Lanças Nível 40"
reqASJavelinLevel60,"Requer Lanças Nível 60"
reqASJavelinLevel80,"Requer Lanças Nível 80"
reqASMiningToolsLevel10,"Requer Ferramentas de Mineração Nível 10"
reqASMiningToolsLevel100,"Requer Ferramentas de Mineração Nível 100"
reqASMiningToolsLevel20,"Requer Ferramentas de Mineração Nível 20"
reqASMiningToolsLevel30,"Requer Ferramentas de Mineração Nível 30"
reqASMiningToolsLevel40,"Requer Ferramentas de Mineração Nível 40"
reqASMiningToolsLevel50,"Requer Ferramentas de Mineração Nível 50"
reqASMiningToolsLevel60,"Requer Ferramentas de Mineração Nível 60"
reqASMiningToolsLevel70,"Requer Ferramentas de Mineração Nível 70"
reqASMiningToolsLevel80,"Requer Ferramentas de Mineração Nível 80"
reqASMiningToolsLevel90,"Requer Ferramentas de Mineração Nível 90"
reqASPistolsLevel10,"Requer Pistolas Nível 10"
reqASPistolsLevel100,"Requer Pistolas Nível 100"
reqASPistolsLevel20,"Requer Pistolas Nível 20"
reqASPistolsLevel30,"Requer Pistolas Nível 30"
reqASPistolsLevel40,"Requer Pistolas Nível 40"
reqASPistolsLevel50,"Requer Pistolas Nível 50"
reqASPistolsLevel60,"Requer Pistolas Nível 60"
reqASPistolsLevel70,"Requer Pistolas Nível 70"
reqASPistolsLevel80,"Requer Pistolas Nível 80"
reqASPistolsLevel90,"Requer Pistolas Nível 90"
reqASRepairMiningToolsLevel10,"Requer Ferramentas de Reparos Nível 10"
reqASRepairMiningToolsLevel100,"Requer Ferramentas de Reparos Nível 100"
reqASRepairMiningToolsLevel20,"Requer Ferramentas de Reparos Nível 20"
reqASRepairMiningToolsLevel30,"Requer Ferramentas de Reparos Nível 30"
reqASRepairMiningToolsLevel40,"Requer Ferramentas de Reparos Nível 40"
reqASRepairMiningToolsLevel50,"Requer Ferramentas de Reparos Nível 50"
reqASRepairMiningToolsLevel60,"Requer Ferramentas de Reparos Nível 60"
reqASRepairMiningToolsLevel70,"Requer Ferramentas de Reparos Nível 70"
reqASRepairMiningToolsLevel80,"Requer Ferramentas de Reparos Nível 80"
reqASRepairMiningToolsLevel90,"Requer Ferramentas de Reparos Nível 90"
reqASRepairToolsLevel10,"Requer Ferramentas de Reparos Nível 10"
reqASRepairToolsLevel100,"Requer Ferramentas de Reparos Nível 100"
reqASRepairToolsLevel20,"Requer Ferramentas de Reparos Nível 20"
reqASRepairToolsLevel30,"Requer Ferramentas de Reparos Nível 30"
reqASRepairToolsLevel40,"Requer Ferramentas de Reparos Nível 40"
reqASRepairToolsLevel50,"Requer Ferramentas de Reparos Nível 50"
reqASRepairToolsLevel60,"Requer Ferramentas de Reparos Nível 60"
reqASRepairToolsLevel70,"Requer Ferramentas de Reparos Nível 70"
reqASRepairToolsLevel80,"Requer Ferramentas de Reparos Nível 80"
reqASRepairToolsLevel90,"Requer Ferramentas de Reparos Nível 90"
reqASRifleLevel10,"Requer Rifles Nível 10"
reqASRifleLevel100,"Requer Rifles Nível 100"
reqASRifleLevel20,"Requer Rifles Nível 20"
reqASRifleLevel30,"Requer Rifles Nível 30"
reqASRifleLevel40,"Requer Rifles Nível 40"
reqASRifleLevel50,"Requer Rifles Nível 50"
reqASRifleLevel60,"Requer Rifles Nível 60"
reqASRifleLevel70,"Requer Rifles Nível 70"
reqASRifleLevel80,"Requer Rifles Nível 80"
reqASRifleLevel90,"Requer Rifles Nível 90"
reqASSalvageToolsLevel10,"Requer Ferramentas de Salvamento Nível 10"
reqASSalvageToolsLevel100,"Requer Ferramentas de Salvamento Nível 100"
reqASSalvageToolsLevel20,"Requer Ferramentas de Salvamento Nível 20"
reqASSalvageToolsLevel30,"Requer Ferramentas de Salvamento Nível 30"
reqASSalvageToolsLevel40,"Requer Ferramentas de Salvamento Nível 40"
reqASSalvageToolsLevel50,"Requer Ferramentas de Salvamento Nível 50"
reqASSalvageToolsLevel60,"Requer Ferramentas de Salvamento Nível 60"
reqASSalvageToolsLevel70,"Requer Ferramentas de Salvamento Nível 70"
reqASSalvageToolsLevel80,"Requer Ferramentas de Salvamento Nível 80"
reqASSalvageToolsLevel90,"Requer Ferramentas de Salvamento Nível 90"
reqASShotgunsLevel10,"Requer Espingardas Nível 10"
reqASShotgunsLevel100,"Requer Espingardas Nível 100"
reqASShotgunsLevel20,"Requer Espingardas Nível 20"
reqASShotgunsLevel30,"Requer Espingardas Nível 30"
reqASShotgunsLevel40,"Requer Espingardas Nível 40"
reqASShotgunsLevel50,"Requer Espingardas Nível 50"
reqASShotgunsLevel60,"Requer Espingardas Nível 60"
reqASShotgunsLevel70,"Requer Espingardas Nível 70"
reqASShotgunsLevel80,"Requer Espingardas Nível 80"
reqASShotgunsLevel90,"Requer Espingardas Nível 90"
reqASSledgehammersLevel10,"Requer Marretas Nível 10"
reqASSledgehammersLevel100,"Requer Marretas Nível 100"
reqASSledgehammersLevel20,"Requer Marretas Nível 20"
reqASSledgehammersLevel30,"Requer Marretas Nível 30"
reqASSledgehammersLevel40,"Requer Marretas Nível 40"
reqASSledgehammersLevel50,"Requer Marretas Nível 50"
reqASSledgehammersLevel60,"Requer Marretas Nível 60"
reqASSledgehammersLevel70,"Requer Marretas Nível 70"
reqASSledgehammersLevel80,"Requer Marretas Nível 80"
reqASSledgehammersLevel90,"Requer Marretas Nível 90"
reqMasterCraftingBows10,"Requer Nível 10 de Mestre em Arcos"
reqMasterCraftingBows25,"Requer Nível 25 de Mestre em Arcos"
reqMasterCraftingBows5,"Requer Nível 5 de Mestre em Arcos"
reqMasterCraftingHandguns25,"Requer Nível 25 de Mestre em Pistolas"
reqMasterCraftingHandguns5,"Requer Nível 5 de Mestre em Pistolas"
reqMasterCraftingMachineGuns25,"Requer Nível 25 de Mestre em Automáticos"
reqMasterCraftingMachineGuns5,"Requer Nível 5 de Mestre em Automáticos"
reqMasterCraftingRifle25,"Requer Nível 25 de Mestre em Rifles"
reqMasterCraftingRifle5,"Requer Nível 5 de Mestre em Rifles"
reqMasterCraftingShotgun25,"Requer Nível 25 de Mestre em Espingardas"
reqMasterCraftingShotgun5,"Requer Nível 5 de Mestre em Espingardas"
reqPerkPackMuleRank10,"Requer Nível 10 de MUla de carga"
researchDesk,"Mesa de Pesquisa"
researchDeskDesc,"Estude receitas e diagramas nesta mesa."
researchDeskSchematic,"Diagrama da Mesa de Pesquisa"
resourceAcceleratorConcrete,"Acelerador de Concreto"
resourceAdvancedRepairKit,"Kit de Reparos Avançado"
resourceAdvancedRepairKitDesc,"Kit para reparar ferramentas e armas avançadas"
resourceAluminum,"Alumínio"
resourceAluminumDesc,"Alumínio é o terceiro nível de metal duro após o aço. Pode ser usado para reforçar ferramentas e armas para um melhor desempenho."
resourceAnimalHide,"Pele de Animal"
resourceAnimalHideDesc,"Leve essa pele para o seu rack de curtimento para raspar e curar em couro. O tanino pode ser usado para acelerar o processo, mas usar uma bancada de armadura é a forma mais eficiente de curar couro."
resourceArrowHeadChromeAP,"Ponta de Flecha de Cromo"
resourceArrowHeadChromeAPDesc,"Uma ponta de broadhead de cromo usada para fabricar flechas e virotes de cromo."
resourceArrowHeadStone,"Ponta de Flecha de Pedra"
resourceArrowHeadStoneDesc,"Feita de pedra, usada para fazer flechas e virotes."
resourceArrowHeadTungstenAP,"Ponta de Flecha de Tungstênio"
resourceArrowHeadTungstenAPDesc,"Uma ponta de broadhead de tungstênio usada para fabricar flechas e virotes de tungstênio."
resourceArrowShaft,"Haste de Flecha"
resourceArrowShaftDesc,"Feito de madeira, as hastes de flecha são necessários para fazer flechas e virotes básicos."
resourceBagCharcoal,"Saco de Carvão Vegetal"
resourceBagCharcoalDesc,"O cheiro de churrascos familiares e feriados passados. Use isso para os melhores tempos de queima. Se você conseguir mantê-lo aceso."
resourceBaitWorm,"Minhoca"
resourceBaitWormDesc,"As minhocas são usados para compostagem."
resourceBark,"Casca de Árvore"
resourceBarkDesc,"A casca pode ser usada para auxiliar no processo de curtimento, usando-a em uma fogueira de sobrevivência com água para fazer tanino."
resourceBees,"Abelha"
resourceBeesDesc,"As abelhas coletadas das árvores são usadas em uma Colmeia e produzirão favos de mel ao longo do tempo."
resourceBlankMold,"Molde em Branco Vazio"
resourceBlankMoldDesc,"Este molde pode ser usado para fabricar itens na forja. Para fazer um, use o recurso que deseja fazer o molde e um pouco de argila e água e crie seu molde. Você pode então colocar o molde apropriado nas forjas e fabricar o item desejado."
resourceBleach,"Garrafa de Água Sanitária"
resourceBleachDesc,"Água sanitária pode ser usada para criar comprimidos de purificação de água."
resourceBoneFragments,"Fragmentos de Osso"
resourceBoneFragmentsDesc,"Fragmento de osso. Colete o suficiente destes fragmentos e você pode formar ossos."
resourceBoxNails,"Caixa de Pregos"
resourceBoxNailsDesc,"Uma caixa regular de pregos. Abra-a (com receita) para conseguir alguns pregos."
resourceBrassHinge,"Dobradiça de Latão"
resourceBrassHingeDesc,"As dobradiças de porta podem ser usadas para fazer portas e armazenamento ou podem ser desmontadas em latão reciclável na sua mochila ou fundidas em uma forja como um recurso básico."
resourceBricks,"Tijolos"
resourceBricksDesc,"Um recurso desprezado agora se torna útil. Você pode encontrá-los ao colher paletes de tijolos, eles são necessários para melhorar os blocos de paralelepípedos. Você também pode fazê-los na forja."
resourceBulletCasingMold,"Molde de Estojo de Bala"
resourceBulletTipMold,"Molde de Ponta de Bala"
resourceCarbon,"Carbono"
resourceCarbonDesc,"Carbono é um metal usado no processo de fabricação de aço."
resourceCarbonFiber,"Fibra de Carbono"
resourceCarbonFiberDesc,"Uma fibra de alta qualidade usada na criação de Armas de Carbono."
resourceCarbonFiberSchematic,"Diagrama de Fibra de Carbono"
resourceChapters,"Capítulos do Diário"
resourceChaptersDesc,"Você dividiu o diário em capítulos que correspondem a especialidades diferentes. Você pode ser capaz de criar mais se conseguir encontrar uma mesa de pesquisa."
resourceCharcoal,"Carvão Vegetal"
resourceCharcoalDesc,"O cheiro de churrascos familiares e feriados passados. Use isso para os melhores tempos de queima. Se você conseguir mantê-lo aceso."
resourceChromium,"Cromo"
resourceChromiumDesc,"Cromo é um minério usado para fazer cromo. O cromo é o quarto nível de metal e fortalece suas ferramentas, armas e flechas."
resourceCoalBundle,"Pilha de Carvão (500)"
resourceCompletedChapters,"Capítulo de Diário Completo"
resourceCompletedChaptersDesc,"Este é um capítulo de diário completo. Guarde isso. Será necessário para completar o 'A Última Defesa' da linha de missões do diário."
resourceCompletedMeleeChapters,"Treinamento de Combate Corpo a Corpo Completo"
resourceCompletedMeleeChaptersDesc,"Este é um certificado de combate corpo a corpo completo. Guarde isso. Será necessário para completar a etapa final da linha de missão do diário. Você também precisará completar o treinamento de longo alcance. Selecione uma classe de longo alcance na mesa de pesquisa e crie-a para começar seu treinamento de longo alcance."
resourceCompletedRangedChapters,"Treinamento de Longo Alcance Completo"
resourceCompletedRangedChaptersDesc,"Este é um certificado de longo alcance completo. Guarde isso. Será necessário para completar a etapa final da linha de missão do diário. Você também precisará completar o treinamento corpo a corpo. Selecione uma classe corpo a corpo na mesa de pesquisa e crie-a para começar seu treinamento corpo a corpo."
resourceCompost,"Composto"
resourceCompostDesc,"Na composteira, plantas e objetos orgânicos (exceto fibras vegetais) podem ser transformados em composto."
resourceCompostIngredients,"Ingredientes do Composto"
resourceCompostIngredientsDesc,"Um ingrediente chave para fazer composto."
resourceCopper,"Cobre"
resourceCopperDesc,"Cobre é um metal que pode ser combinado com zinco em uma forja para produzir latão. Como um excelente condutor de calor, é frequentemente encontrado em peças de ar condicionado, encanamento, componentes elétricos e vários aparelhos."
resourceCrankShaft,"Eixo de Manivela"
resourceCrankShaftDesc,"Uma peça de veículo. Isso pode ser usado para criar um veículo funcional."
resourceCropDriedChrysanthemum,"Folhas de Crisântemo Secas"
resourceCropDriedChrysanthemumDesc,"As folhas de crisântemo secas podem ser usadas para fazer chá vermelho."
resourceCropDriedGoldenrod,"Folhas de Goldenrod Secas"
resourceCropDriedGoldenrodDesc,"As folhas de goldenrod secas podem ser usadas para fazer chá de goldenrod."
resourceDough,"Massa"
resourceDoughDesc,"Ingrediente usado em macarrão e pães."
resourceElectricalWire,"Fios Elétricos"
resourceElectricalWireDesc,"Fios elétricos são usados para unir itens com componentes elétricos funcionais."
resourceEmptyJarMold,"Molde de Pote Vazio"
resourceEmptyMold,"Molde Vazio"
resourceEmptyMoldDesc,"Este molde vazio é necessário para fazer a ferramenta com a qual você fará tijolos na forja."
resourceFertilizer,"Fertilizante"
resourceFertilizerDesc,"Usar fertilizante em sementes plantadas resultará em mais colheitas e permitirá que uma semente não fertilizada seja deixada para trás."
